
BUSES AND NODES IN ACTIVE CIRCUIT: 5002086

                                                         Coord                                 Number of     Nodes
  Bus                               Base kV             (x, y)                      Keep?       Nodes        connected ...
"81489075002086"                  13.800          ( -49.326257101, -16.583804751)     No           3          1    2    3 
"81489085002086"                  13.800          ( -49.325960623, -16.584480548)     No           3          1    2    3 
"81489095002086"                  13.800          ( -49.325617491, -16.585164226)     No           3          1    2    3 
"81489105002086"                  13.800          ( -49.325311635, -16.585848703)     No           3          1    2    3 
"81489115002086"                  13.800          ( -49.325097098, -16.586302496)     No           3          1    2    3 
"81489125002086"                  13.800          ( -49.324748932, -16.586982809)     No           3          1    2    3 
"81489135002086"                  13.800          ( -49.324419829, -16.587678138)     No           3          1    2    3 
"81490975002086"                  13.800          ( -49.319349073, -16.591279325)     No           3          1    2    3 
"81490985002086"                  13.800          ( -49.31904359 , -16.591460799)     No           3          1    2    3 
"81490995002086"                  13.800          ( -49.318765081, -16.591627782)     No           3          1    2    3 
"81491005002086"                  13.800          ( -49.318278386, -16.591896931)     No           3          1    2    3 
"81489195002086"                  13.800          ( -49.318075562, -16.592022891)     No           3          1    2    3 
"81488705002086"                  13.800          ( -49.32291555 , -16.578971402)     No           3          1    2    3 
"81488715002086"                  13.800          ( -49.323190868, -16.579441456)     No           3          1    2    3 
"81488725002086"                  13.800          ( -49.32360005 , -16.57981529 )     No           3          1    2    3 
"81489145002086"                  13.800          ( -49.324096429, -16.588354969)     No           3          1    2    3 
"81489155002086"                  13.800          ( -49.323739155, -16.589034978)     No           3          1    2    3 
"81490895002086"                  13.800          ( -49.321992182, -16.589804119)     No           3          1    2    3 
"81490905002086"                  13.800          ( -49.321645007, -16.589964842)     No           3          1    2    3 
"81490915002086"                  13.800          ( -49.32136966 , -16.590131743)     No           3          1    2    3 
"81490925002086"                  13.800          ( -49.321009523, -16.590342618)     No           3          1    2    3 
"81490935002086"                  13.800          ( -49.320668003, -16.590529825)     No           3          1    2    3 
"81490945002086"                  13.800          ( -49.32035625 , -16.590720211)     No           3          1    2    3 
"81490955002086"                  13.800          ( -49.320035607, -16.590901719)     No           3          1    2    3 
"81490965002086"                  13.800          ( -49.319729952, -16.59107452 )     No           3          1    2    3 
"96264635002086"                  13.800          ( -49.319872265, -16.611327104)     No           3          1    2    3 
"82035555002086"                  13.800          ( -49.319999709, -16.611674269)     No           3          1    2    3 
"96264655002086"                  13.800          ( -49.320069033, -16.611843736)     No           3          1    2    3 
"91074295002086"                  13.800          ( -49.319821134, -16.606179861)     No           3          1    2    3 
"91881405002086"                  13.800          ( -49.319942069, -16.606209928)     No           3          1    2    3 
"91074285002086"                  13.800          ( -49.319694741, -16.60614194 )     No           3          1    2    3 
"96582675002086"                  13.800          ( -49.313893151, -16.614280147)     No           3          1    2    3 
"82051715002086b"                 13.800          ( -49.314000181, -16.6143152  )     No           3          1    2    3 
"96582685002086"                  13.800          ( -49.313844426, -16.614395171)     No           3          1    2    3 
"96582725002086"                  13.800          ( -49.313956132, -16.6144299  )     No           3          1    2    3 
"91881405002086b"                 13.800          ( -49.319821134, -16.606179861)     No           3          1    2    3 
"88185375002086"                  13.800          ( -49.334282427, -16.624065303)     No           3          1    2    3 
"82029205002086"                  13.800          ( -49.334053125, -16.624212892)     No           3          1    2    3 
"88185385002086"                  13.800          ( -49.333970227, -16.624035257)     No           4          1    2    3    4 
"93119985002086"                  13.800          ( -49.32727405 , -16.628713494)     No           3          1    2    3 
"82049605002086"                  13.800          ( -49.326613723, -16.627918869)     No           3          1    2    3 
"88109845002086"                  13.800          ( -49.327193789, -16.627686095)     No           3          1    2    3 
"93309535002086"                  13.800          ( -49.3202932  , -16.60580591 )     No           3          1    2    3 
"91879905002086b"                 13.800          ( -49.320421806, -16.605715105)     No           3          1    2    3 
"93309865002086"                  13.800          ( -49.31512831 , -16.610987411)     No           3          1    2    3 
"93304325002086"                  13.800          ( -49.315206746, -16.610954391)     No           3          1    2    3 
"93304335002086b"                 13.800          ( -49.315252177, -16.611049383)     No           3          1    2    3 
"81463935002086"                  13.800          ( -49.320338077, -16.605651466)     No           3          1    2    3 
"i888888340885002086"             13.800          ( -49.323039939, -16.577496186)     No           3          1    2    3 
"i888888467345002086"             13.800          ( -49.323039315, -16.577437036)     No           3          1    2    3 
"i888888340855002086"             13.800          ( -49.322999572, -16.577496484)     No           3          1    2    3 
"i888888340595002086"             13.800          ( -49.322999575, -16.577436438)     No           3          1    2    3 
"93304305002086"                  13.800          ( -49.315151481, -16.611040933)     No           3          1    2    3 
"82032055002086"                  13.800          ( -49.327466019, -16.617827244)     No           3          1    2    3 
"82032065002086"                  13.800          ( -49.327702709, -16.617730346)     No           3          1    2    3 
"82032095002086"                  13.800          ( -49.327951737, -16.617630717)     No           3          1    2    3 
"82032105002086"                  13.800          ( -49.328235402, -16.617518311)     No           3          1    2    3 
"87707975002086"                  13.800          ( -49.328558816, -16.620359416)     No           3          1    2    3 
"82035715002086"                  13.800          ( -49.322098535, -16.611284175)     No           3          1    2    3 
"82036395002086"                  13.800          ( -49.322289677, -16.611313219)     No           3          1    2    3 
"87774405002086"                  13.800          ( -49.322353486, -16.611288559)     No           3          1    2    3 
"96957945002086"                  13.800          ( -49.327419896, -16.611591425)     No           3          1    2    3 
"81480555002086b"                 13.800          ( -49.327386189, -16.611544065)     No           3          1    2    3 
"81480535002086"                  13.800          ( -49.32753433 , -16.611753101)     No           3          1    2    3 
"96957965002086"                  13.800          ( -49.327461495, -16.611545871)     No           3          1    2    3 
"96957955002086b"                 13.800          ( -49.327403255, -16.611450215)     No           3          1    2    3 
"i888888516535002086"             13.800          ( -49.322646874, -16.577495125)     No           3          1    2    3 
"i888888516525002086g"            13.800          ( -49.322646879, -16.57743657 )     No           3          1    2    3 
"i888888516545002086"             13.800          ( -49.322607294, -16.577494825)     No           3          1    2    3 
"int157715002086"                 13.800          ( -49.322606979, -16.577357104)     No           3          1    2    3 
"i888888516585002086"             13.800          ( -49.322590145, -16.577460469)     No           3          1    2    3 
"mrt_82034475002086trf_5286699a"  13.800          (           NA,            NA )     No           1          2 
"82034475286699"                   0.380          ( -49.320942193, -16.607832257)     No           4          1    4    2    3 
"82034835286707"                   0.380          ( -49.329089992, -16.584499898)     No           4          1    2    3    4 
"mrt_82034845002086trf_5286708a"  13.800          (           NA,            NA )     No           1          2 
"82034845286708"                   0.380          ( -49.325401402, -16.588565805)     No           4          1    4    2    3 
"82053655286718"                   0.380          ( -49.324794355, -16.624020947)     No           4          1    2    3    4 
"82023305286787"                   0.380          ( -49.317121254, -16.601041925)     No           4          1    2    3    4 
"82023395286788"                   0.380          ( -49.318192718, -16.599555399)     No           4          1    2    3    4 
"82022295286789"                   0.380          ( -49.314069672, -16.602779358)     No           4          1    2    3    4 
"82022455286790"                   0.380          ( -49.311215008, -16.603424911)     No           4          1    2    3    4 
"82022605286791"                   0.380          ( -49.313404253, -16.601707636)     No           4          1    2    3    4 
"82019965286792"                   0.380          ( -49.313841815, -16.608488683)     No           4          1    2    3    4 
"82020055286793"                   0.380          ( -49.313224342, -16.607290833)     No           4          1    2    3    4 
"82020175286794"                   0.380          ( -49.316214031, -16.606212591)     No           4          1    2    3    4 
"82020405286795"                   0.380          ( -49.315640962, -16.605295247)     No           4          1    2    3    4 
"82020555286796"                   0.380          ( -49.312680655, -16.606229128)     No           4          1    2    3    4 
"82020675286797"                   0.380          ( -49.315271155, -16.604713902)     No           4          1    2    3    4 
"82021885286798"                   0.380          ( -49.317886084, -16.602539162)     No           4          1    2    3    4 
"82021995286799"                   0.380          ( -49.318959552, -16.604111194)     No           4          1    2    3    4 
"82024325286800"                   0.380          ( -49.321836664, -16.602083807)     No           4          1    2    3    4 
"82022225286801"                   0.380          ( -49.319650636, -16.603312513)     No           4          1    2    3    4 
"82021615286802"                   0.380          ( -49.311879946, -16.604550849)     No           4          1    2    3    4 
"82036745286803"                   0.380          ( -49.318429847, -16.60682695 )     No           4          1    2    3    4 
"82033055286804"                   0.380          ( -49.3284535  , -16.620552325)     No           4          1    2    3    4 
"82033395286805"                   0.380          ( -49.327849646, -16.618446225)     No           4          1    2    3    4 
"82024965286806"                   0.380          ( -49.329774155, -16.618277553)     No           4          1    2    3    4 
"90855665286807"                   0.380          ( -49.327121424, -16.616768915)     No           4          1    2    3    4 
"82027905286808"                   0.380          ( -49.325886067, -16.613735403)     No           4          1    2    3    4 
"82028045286809"                   0.380          ( -49.324562462, -16.610771283)     No           4          1    2    3    4 
"82028035286810"                   0.380          ( -49.325141509, -16.612086268)     No           4          1    2    3    4 
"82026685286811"                   0.380          ( -49.330908653, -16.626907702)     No           4          1    2    3    4 
"82026915286812"                   0.380          ( -49.334311879, -16.624639695)     No           4          1    2    3    4 
"82028365286813"                   0.380          ( -49.332916655, -16.620255859)     No           4          1    2    3    4 
"82027655286814"                   0.380          ( -49.333340686, -16.621240722)     No           4          1    2    3    4 
"82027735286815"                   0.380          ( -49.33424479 , -16.619691244)     No           4          1    2    3    4 
"82029355286816"                   0.380          ( -49.329606733, -16.627882231)     No           4          1    2    3    4 
"82029275286817"                   0.380          ( -49.333874485, -16.62319031 )     No           4          1    2    3    4 
"82028855286818"                   0.380          ( -49.330463779, -16.625241366)     No           4          1    2    3    4 
"82027135286819"                   0.380          ( -49.334445752, -16.625847112)     No           4          1    2    3    4 
"82026625286820"                   0.380          ( -49.332106715, -16.627452162)     No           4          1    2    3    4 
"82025745286821"                   0.380          ( -49.330934111, -16.628299562)     No           4          1    2    3    4 
"82042655286828"                   0.380          ( -49.317097713, -16.59261672 )     No           4          1    2    3    4 
"81490995286829"                   0.380          ( -49.31876135 , -16.591621508)     No           4          1    2    3    4 
"81460505286830"                   0.380          ( -49.318829122, -16.595423915)     No           4          1    2    3    4 
"82043025286831"                   0.380          ( -49.310079967, -16.601400513)     No           4          1    2    3    4 
"82042575286832"                   0.380          ( -49.312603399, -16.600047431)     No           4          1    2    3    4 
"82041995286833"                   0.380          ( -49.308622642, -16.615369539)     No           4          1    2    3    4 
"82038095286834"                   0.380          ( -49.309114388, -16.605721217)     No           4          1    2    3    4 
"82038115286835"                   0.380          ( -49.308800346, -16.605194537)     No           4          1    2    3    4 
"82041105286836"                   0.380          ( -49.309246971, -16.606634998)     No           4          1    2    3    4 
"82041215286837"                   0.380          ( -49.310056349, -16.607319325)     No           4          1    2    3    4 
"82041905286838"                   0.380          ( -49.304245517, -16.610657923)     No           4          1    2    3    4 
"82038825286839"                   0.380          ( -49.310734853, -16.607966443)     No           4          1    2    3    4 
"82037555286840"                   0.380          ( -49.311391383, -16.608983879)     No           4          1    2    3    4 
"82039455286841"                   0.380          ( -49.309503471, -16.611598198)     No           4          1    2    3    4 
"82039695286842"                   0.380          ( -49.306243626, -16.612475316)     No           4          1    2    3    4 
"82042105286843"                   0.380          ( -49.306140429, -16.61141719 )     No           4          1    2    3    4 
"82042165286844"                   0.380          ( -49.305465581, -16.610354403)     No           4          1    2    3    4 
"82042275286845"                   0.380          ( -49.308838125, -16.610517425)     No           4          1    2    3    4 
"82041545286846"                   0.380          ( -49.308107826, -16.609363825)     No           4          1    2    3    4 
"82062475286857"                   0.380          ( -49.32873739 , -16.631941759)     No           4          1    2    3    4 
"82064145286858"                   0.380          ( -49.310392153, -16.612861518)     No           4          1    2    3    4 
"82065235286860"                   0.380          ( -49.311150094, -16.615144913)     No           4          1    2    3    4 
"82064065286861"                   0.380          ( -49.328094571, -16.622827587)     No           4          1    2    3    4 
"82065285286862"                   0.380          ( -49.310303491, -16.61764117 )     No           4          1    2    3    4 
"82064825286863"                   0.380          ( -49.312136851, -16.612694959)     No           4          1    2    3    4 
"82064425286864"                   0.380          ( -49.313464536, -16.614133531)     No           4          1    2    3    4 
"82065005286865"                   0.380          ( -49.309067316, -16.614314675)     No           4          1    2    3    4 
"82063385286866"                   0.380          ( -49.306569357, -16.617014354)     No           4          1    2    3    4 
"82044385286867"                   0.380          ( -49.317782983, -16.609481663)     No           4          1    2    3    4 
"82055725286871"                   0.380          ( -49.319556635, -16.615204029)     No           4          1    2    3    4 
"82054825286872"                   0.380          ( -49.318428231, -16.61296037 )     No           4          1    2    3    4 
"82056915286890"                   0.380          ( -49.325082938, -16.618117708)     No           4          1    2    3    4 
"82056385286891"                   0.380          ( -49.322834158, -16.619848254)     No           4          1    2    3    4 
"82053635286914"                   0.380          ( -49.32497015 , -16.62428443 )     No           4          1    2    3    4 
"82054535286915"                   0.380          ( -49.327548472, -16.623112358)     No           4          1    2    3    4 
"82054235286916"                   0.380          ( -49.324263823, -16.623591942)     No           4          1    2    3    4 
"82054305286917"                   0.380          ( -49.32384674 , -16.621971009)     No           4          1    2    3    4 
"82053975286918"                   0.380          ( -49.326379808, -16.620893495)     No           4          1    2    3    4 
"82060535286919"                   0.380          ( -49.328835328, -16.626041578)     No           4          1    2    3    4 
"82049375286930"                   0.380          ( -49.325016767, -16.629715857)     No           4          1    2    3    4 
"82049545286931"                   0.380          ( -49.326752481, -16.62800988 )     No           4          1    2    3    4 
"82049765286932"                   0.380          ( -49.323507155, -16.631935727)     No           4          1    2    3    4 
"82049805286933"                   0.380          ( -49.324119044, -16.631633424)     No           4          1    2    3    4 
"82049885286934"                   0.380          ( -49.327543389, -16.629624831)     No           4          1    2    3    4 
"82050325286935"                   0.380          ( -49.323685427, -16.632994465)     No           4          1    2    3    4 
"82049975286936"                   0.380          ( -49.322273586, -16.63151008 )     No           4          1    2    3    4 
"82050035286937"                   0.380          ( -49.322810649, -16.631189093)     No           4          1    2    3    4 
"82050465286938"                   0.380          ( -49.324560615, -16.630435112)     No           4          1    2    3    4 
"82039815286939"                   0.380          ( -49.321050588, -16.632024319)     No           4          1    2    3    4 
"82039945286940"                   0.380          ( -49.320466891, -16.632317805)     No           4          1    2    3    4 
"82040015286941"                   0.380          ( -49.319588066, -16.63205767 )     No           4          1    2    3    4 
"82040165286942"                   0.380          ( -49.321735148, -16.634144435)     No           4          1    2    3    4 
"82040265286943"                   0.380          ( -49.321440014, -16.633590811)     No           4          1    2    3    4 
"82039725286944"                   0.380          ( -49.321671225, -16.631794381)     No           4          1    2    3    4 
"82040415286945"                   0.380          ( -49.319478134, -16.63391833 )     No           4          1    2    3    4 
"82040575286946"                   0.380          ( -49.3190896  , -16.633327798)     No           4          1    2    3    4 
"81479715440862"                   0.380          ( -49.327988411, -16.612812297)     No           4          1    2    3    4 
"82032105469845"                   0.380          ( -49.328261411, -16.617508004)     No           4          1    2    3    4 
"82034125470133"                   0.380          ( -49.328831538, -16.619857041)     No           4          1    2    3    4 
"87774405472282"                   0.380          ( -49.322379589, -16.61127848 )     No           4          1    2    3    4 
"81460535479360"                   0.380          ( -49.318110987, -16.594322243)     No           4          1    2    3    4 
"88287355491509"                   0.380          ( -49.33090782 , -16.616077329)     No           4          1    2    3    4 
"82062715499009"                   0.380          ( -49.321365752, -16.616887024)     No           4          1    2    3    4 
"88109845485359"                   0.380          ( -49.327206661, -16.627710202)     No           4          1    2    3    4 
"82026575502834"                   0.380          ( -49.333530945, -16.626474168)     No           4          1    2    3    4 
"82034555505307"                   0.380          ( -49.320215561, -16.610301714)     No           4          1    2    3    4 
"89701935535535"                   0.380          ( -49.323429666, -16.621155418)     No           4          1    2    3    4 
"89813615537656"                   0.380          ( -49.326997573, -16.628808078)     No           4          1    2    3    4 
"90017985547722"                   0.380          ( -49.322835114, -16.594357409)     No           4          1    2    3    4 
"82061675551754"                   0.380          ( -49.326296873, -16.627064145)     No           4          1    2    3    4 
"90190165552038"                   0.380          ( -49.317346532, -16.608589714)     No           4          1    2    3    4 
"82024125552309"                   0.380          ( -49.320573643, -16.602786808)     No           4          1    2    3    4 
"90214315552553"                   0.380          ( -49.32821094 , -16.62705801 )     No           4          1    2    3    4 
"82032765552819"                   0.380          ( -49.323548189, -16.614623199)     No           4          1    2    3    4 
"82055955569878"                   0.380          ( -49.322187222, -16.618579888)     No           4          1    2    3    4 
"90305705555964"                   0.380          ( -49.321118086, -16.595346357)     No           4          1    2    3    4 
"82044325557353"                   0.380          ( -49.316464185, -16.610317603)     No           4          1    2    3    4 
"90349975558213"                   0.380          ( -49.317990223, -16.598992318)     No           4          1    2    3    4 
"90409505560489"                   0.380          ( -49.318257009, -16.610469545)     No           4          1    2    3    4 
"82031945574596"                   0.380          ( -49.326719093, -16.615838493)     No           4          1    2    3    4 
"90938795577671"                   0.380          ( -49.327718975, -16.612039692)     No           4          1    2    3    4 
"82040855286947"                   0.380          ( -49.318747759, -16.631680363)     No           4          1    2    3    4 
"82031405286958"                   0.380          ( -49.323455263, -16.61631992 )     No           4          1    2    3    4 
"82031445286959"                   0.380          ( -49.324492712, -16.616653608)     No           4          1    2    3    4 
"82033945286960"                   0.380          ( -49.319041535, -16.610440437)     No           4          1    2    3    4 
"97400945286961"                   0.380          ( -49.321288546, -16.609065374)     No           4          1    2    3    4 
"82034445286962"                   0.380          ( -49.32051367 , -16.607341484)     No           4          1    2    3    4 
"82035255286963"                   0.380          ( -49.321880257, -16.614210694)     No           4          1    2    3    4 
"82036275286964"                   0.380          ( -49.320532164, -16.615112506)     No           4          1    2    3    4 
"82035485286965"                   0.380          ( -49.320415993, -16.612786971)     No           4          1    2    3    4 
"82036045286966"                   0.380          ( -49.321963049, -16.610972147)     No           4          1    2    3    4 
"82029725286967"                   0.380          ( -49.333078448, -16.622141095)     No           4          1    2    3    4 
"93119985647498"                   0.380          ( -49.327293765, -16.628694161)     No           4          1    2    3    4 
"82054155688575"                   0.380          ( -49.323137634, -16.620519417)     No           4          1    2    3    4 
"93945325675373"                   0.380          ( -49.322744224, -16.612769242)     No           4          1    2    3    4 
"84503635323939"                   0.380          ( -49.320829113, -16.616697027)     No           4          1    2    3    4 
"90017935702287"                   0.380          ( -49.322075434, -16.594950055)     No           4          1    2    3    4 
"82034385713817"                   0.380          ( -49.320135187, -16.606484955)     No           4          1    2    3    4 
"95141555719448"                   0.380          ( -49.320343716, -16.607404657)     No           4          1    2    3    4 
"85167275333902"                   0.380          ( -49.323965888, -16.61882464 )     No           4          1    2    3    4 
"82056945740255"                   0.380          ( -49.325329769, -16.618692178)     No           4          1    2    3    4 
"96033635740270"                   0.380          ( -49.326721733, -16.621563508)     No           4          1    2    3    4 
"96264655744153"                   0.380          ( -49.320079346, -16.611868958)     No           4          1    2    3    4 
"81481405444435"                   0.380          ( -49.331205668, -16.615456491)     No           4          1    2    3    4 
