SetProp, 1E050,   -1E050, 1E050, -1E050, 16777215, 16777215, 0, 4
ClickOn
SetProp, 1E050,   -1E050, 1E050, -1E050, 16777215, 16777215, 1, 0
Xlabel, "X"
Ylabel, "Y"
TxtAlign, 1
KeyClass, 1
Width, 4
Marker, -49.322706, -16.577557,  255, 24, 3
Line, "Line.smt_53074059", "81489145002086.1.2.3", "81489155002086.1.2.3", 4800, 6,  0, 304, 7.9674337, 1.424131, -49.324096, -16.588355, -49.323739, -16.589035, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53074060", "81489155002086.1.2.3", "81489165002086.1.2.3", 4992, 6,  0, 304, 7.9674337, 1.510231, -49.323739, -16.589035, -49.323554, -16.589282, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53072703", "81489165002086.1.2.3", "81489055002086.1.2.3", 5184, 6,  0, 302, 7.9674337, 1.544279, -49.323554, -16.589282, -49.323054, -16.589576, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53072701", "81489055002086.1.2.3", "81489185002086.1.2.3", 5376, 6,  0, 302, 7.9674337, 1.608121, -49.323054, -16.589576, -49.322734, -16.589709, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53072702", "81489185002086.1.2.3", "81490885002086.1.2.3", 5568, 6,  0, 302, 7.9674337, 1.646121, -49.322734, -16.589709, -49.322373, -16.589865, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53074061", "81490885002086.1.2.3", "81490895002086.1.2.3", 5760, 6,  0, 302, 7.9674337, 1.688746, -49.322373, -16.589865, -49.321992, -16.589804, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53074062", "81490895002086.1.2.3", "81490905002086.1.2.3", 5952, 6,  0, 302, 7.9674337, 1.731331, -49.321992, -16.589804, -49.321645, -16.589965, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53074063", "81490905002086.1.2.3", "81490915002086.1.2.3", 6144, 6,  0, 302, 7.9674337, 1.773445, -49.321645, -16.589965, -49.32137, -16.590132, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53074064", "81490915002086.1.2.3", "81490925002086.1.2.3", 6336, 6,  0, 302, 7.9674337, 1.808919, -49.32137, -16.590132, -49.32101, -16.590343, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53074065", "81490925002086.1.2.3", "81490935002086.1.2.3", 6528, 6,  0, 302, 7.9674337, 1.854869, -49.32101, -16.590343, -49.320668, -16.59053, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53074066", "81490935002086.1.2.3", "81490945002086.1.2.3", 6720, 6,  0, 302, 7.9674337, 1.897772, -49.320668, -16.59053, -49.320356, -16.59072, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53074067", "81490945002086.1.2.3", "81490955002086.1.2.3", 6912, 6,  0, 302, 7.9674337, 1.938009, -49.320356, -16.59072, -49.320036, -16.590902, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53074068", "81490955002086.1.2.3", "81490965002086.1.2.3", 7104, 6,  0, 302, 7.9674337, 1.978579, -49.320036, -16.590902, -49.31973, -16.591075, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53074069", "81490965002086.1.2.3", "81490975002086.1.2.3", 7296, 6,  0, 302, 7.9674337, 2.017223, -49.31973, -16.591075, -49.319349, -16.591279, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53074010", "81490975002086.1.2.3", "81490985002086.1.2.3", 7488, 6,  0, 302, 7.9674337, 2.064843, -49.319349, -16.591279, -49.319044, -16.591461, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53074011", "81490985002086.1.2.3", "81490995002086.1.2.3", 7680, 6,  0, 302, 7.9674337, 2.103996, -49.319044, -16.591461, -49.318765, -16.591628, 0, 10, 0, 0, 0, 0, 0, 0
